objectid,fid_geocod,loc_name,status,score,match_type,match_addr,addr_type,type,placename,place_addr,phone,url,rank,addbldg,addnum,addnumfrom,addnumto,side,stpredir,stpretype,stname,sttype,stdir,staddr,nbrhd,city,subregion,region,postal,postalext,country,langcode,distance,x,y,displayx,displayy,xmin,xmax,ymin,ymax,arc_addres,arc_neighb,arc_city,arc_subreg,arc_region,arc_postal,arc_post_1,arc_countr,field1,report_num,address,city_1,zip,lat,long,fid_edgwoo,id,buff_dist
2106,37835,USA.StreetAddress,00:00:00,95.7,00:00:00,"Moon St & Vernon Odom Blvd, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,MOON @ VERNON ODOM BLVD,,,,,44307,,,37835,04-027559,MOON @ VERNON ODOM BLVD,,44307,,,0,0,2640.0
2107,37840,USA.StreetAddress,00:00:00,100.0,00:00:00,"Moon St & Wooster Ave, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,MOON ST @ WOOSTER AVE,,,,,44307,,,37840,04-008864,MOON ST @ WOOSTER AVE,,44307,,,0,0,2640.0
2108,42192,USA.StreetAddress,00:00:00,95.7,00:00:00,"Wooster Ave & Moon St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,WOOSTER & MOON ST,,,,,44307,,,42192,99-021619,WOOSTER & MOON ST,,44307,,,0,0,2640.0
2109,42198,USA.StreetAddress,00:00:00,95.7,00:00:00,"Wooster Ave & Moon St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,WOOSTER AT MOON ST,,,,,44307,,,42198,98-036060,WOOSTER AT MOON ST,,44307,,,0,0,2640.0
2110,42243,USA.StreetAddress,00:00:00,100.0,00:00:00,"Wooster Ave & Moon St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,WOOSTER AVE @ MOON ST,,,,,44307,,,42243,00-002968,WOOSTER AVE @ MOON ST,,44307,,,0,0,2640.0
2111,42249,USA.StreetAddress,00:00:00,100.0,00:00:00,"Wooster Ave & Moon St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,WOOSTER AVE AT MOON ST,,,,,44307,,,42249,02-037287,WOOSTER AVE AT MOON ST,,44307,,,0,0,2640.0
2112,42279,USA.StreetAddress,00:00:00,95.7,00:00:00,"Wooster Ave & Moon St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54401,41.071763,-81.54401,41.071763,-81.54401,-81.54401,41.071763,41.071763,WOOSTER RD @ MOON ST,,,,,44307,,,42279,00-033303,WOOSTER RD @ MOON ST,,44307,,,0,0,2640.0
2113,32188,USA.PointAddress,00:00:00,100.0,00:00:00,"982 East Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,982,,,L,East,,Ave,,,982 East Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.547637,41.071765,-81.547841,41.07176,-81.548637,-81.546637,41.070765,41.072765,982 EAST AV,,Akron,,,44307,,,32188,9006355,982 EAST AV,Akron,44307,,,0,0,2640.0
2114,27692,USA.PointAddress,00:00:00,100.0,00:00:00,"817 Raymond St, Akron, Ohio, 44307",PointAddress,,,,,,,,817,,,R,,,Raymond,St,,817 Raymond St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.541301,41.071765,-81.540991,41.07187,-81.542301,-81.540301,41.070765,41.072765,817 RAYMOND ST,,Akron,,,44307,,,27692,9006943,817 RAYMOND ST,Akron,44307,,,0,0,2640.0
2115,20367,USA.PointAddress,00:00:00,90.92,00:00:00,"580 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,580,,,R,,,Vernon Odom,Blvd,,580 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.543844,41.071773,-81.543741,41.07155,-81.544844,-81.542844,41.070773,41.072773,580 VERNON ODOM,,,,,44307,,,20367,04-021667,580 VERNON ODOM,,44307,,,0,0,2640.0
2116,20368,USA.PointAddress,00:00:00,100.0,00:00:00,"580 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,580,,,R,,,Vernon Odom,Blvd,,580 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.543844,41.071773,-81.543741,41.07155,-81.544844,-81.542844,41.070773,41.072773,580 VERNON ODOM BLVD,,Akron,,,44307,,,20368,8014563,580 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2117,26203,USA.PointAddress,00:00:00,100.0,00:00:00,"765 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,765,,,R,,,Fern,St,,765 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545291,41.071776,-81.545121,41.07183,-81.546291,-81.544291,41.070776,41.072776,765 FERN ST,,Akron,,,44307,,,26203,9032415,765 FERN ST,Akron,44307,,,0,0,2640.0
2118,26176,USA.PointAddress,00:00:00,100.0,00:00:00,"764 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,764,,,L,,,Fern,St,,764 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545381,41.071795,-81.545491,41.07175,-81.546381,-81.544381,41.070795,41.072795,764 FERN ST,,,,,44307,,,26176,97-025470,764 FERN ST,,44307,,,0,0,2640.0
2119,28150,USA.PointAddress,00:00:00,100.0,00:00:00,"833 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,833,,,R,,,Ruth,Ave,,833 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546645,41.0718,-81.546481,41.07181,-81.547645,-81.545645,41.0708,41.0728,833 RUTH AV,,Akron,,,44307,,,28150,8006979,833 RUTH AV,Akron,44307,,,0,0,2640.0
2120,32008,USA.PointAddress,00:00:00,100.0,00:00:00,"975 East Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,975,,,R,East,,Ave,,,975 East Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.547575,41.071825,-81.547291,41.07186,-81.548575,-81.546575,41.070825,41.072825,975 EAST AV,,Akron,,,44307,,,32008,13022749,975 EAST AV,Akron,44307,,,0,0,2640.0
2121,32009,USA.PointAddress,00:00:00,100.0,00:00:00,"975 East Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,975,,,R,East,,Ave,,,975 East Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.547575,41.071825,-81.547291,41.07186,-81.548575,-81.546575,41.070825,41.072825,975 EAST AVE,,,,,44307,,,32009,06-016870,975 EAST AVE,,44307,,,0,0,2640.0
2122,20396,USA.PointAddress,00:00:00,100.0,00:00:00,"581 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,581,,,L,,,Vernon Odom,Blvd,,581 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.543828,41.071838,-81.543941,41.07205,-81.544828,-81.542828,41.070838,41.072838,581 VERNON ODOM BLVD,,Akron,,,44307,,,20396,11010058,581 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2123,28093,USA.PointAddress,00:00:00,100.0,00:00:00,"830 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,830,,,L,,,Ruth,Ave,,830 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546718,41.071841,-81.546911,41.07185,-81.547718,-81.545718,41.070841,41.072841,830 RUTH AV,,,,,44307,,,28093,97-026687,830 RUTH AV,,44307,,,0,0,2640.0
2124,27557,USA.PointAddress,00:00:00,100.0,00:00:00,"812 Raymond St, Akron, Ohio, 44307",PointAddress,,,,,,,,812,,,L,,,Raymond,St,,812 Raymond St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.541432,41.071876,-81.541641,41.07187,-81.542432,-81.540432,41.070876,41.072876,812 RAYMOND ST,,Akron,,,44307,,,27557,8024530,812 RAYMOND ST,Akron,44307,,,0,0,2640.0
2125,26093,USA.PointAddress,00:00:00,100.0,00:00:00,"761 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,761,,,R,,,Fern,St,,761 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.54535,41.071884,-81.545161,41.07193,-81.54635,-81.54435,41.070884,41.072884,761 FERN ST,,Akron,,,44307,,,26093,8032669,761 FERN ST,Akron,44307,,,0,0,2640.0
2126,27525,USA.PointAddress,00:00:00,100.0,00:00:00,"811 Raymond St, Akron, Ohio, 44307",PointAddress,,,,,,,,811,,,R,,,Raymond,St,,811 Raymond St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.541361,41.071894,-81.541031,41.07201,-81.542361,-81.540361,41.070894,41.072894,811 RAYMOND ST,,Akron,,,44307,,,27525,10005722,811 RAYMOND ST,Akron,44307,,,0,0,2640.0
2127,27991,USA.PointAddress,00:00:00,100.0,00:00:00,"827 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,827,,,R,,,Ruth,Ave,,827 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546645,41.071899,-81.546481,41.07192,-81.547645,-81.545645,41.070899,41.072899,827 RUTH AV,,Akron,,,44307,,,27991,14009644,827 RUTH AV,Akron,44307,,,0,0,2640.0
2128,27992,USA.PointAddress,00:00:00,90.92,00:00:00,"827 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,827,,,R,,,Ruth,Ave,,827 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546645,41.071899,-81.546481,41.07192,-81.547645,-81.545645,41.070899,41.072899,827 RUTH ST,,,,,44307,,,27992,99-030680,827 RUTH ST,,44307,,,0,0,2640.0
2129,37016,USA.StreetAddress,00:00:00,90.92,00:00:00,"831 Ruth Ave, Akron, Ohio, 44307",StreetAddress,,,,,,,,831,899,701,R,,,Ruth,Ave,,831 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546645,41.071902,-81.546645,41.071902,-81.547645,-81.545645,41.070902,41.072902,LABELLE/PACKARD TO 831 RUTH,,,,,44307,,,37016,05-003143,LABELLE/PACKARD TO 831 RUTH,,44307,,,0,0,2640.0
2130,26070,USA.PointAddress,00:00:00,100.0,00:00:00,"760 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,760,,,L,,,Fern,St,,760 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545433,41.071907,-81.545671,41.07184,-81.546433,-81.544433,41.070907,41.072907,760 FERN ST,,Akron,,,44307,,,26070,8031736,760 FERN ST,Akron,44307,,,0,0,2640.0
2131,20120,USA.StreetAddress,00:00:00,100.0,00:00:00,"570 Vernon Odom Blvd, Akron, Ohio, 44307",StreetAddress,,,,,,,,570,598,558,R,,,Vernon Odom,Blvd,,570 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.543203,41.071943,-81.543203,41.071943,-81.544203,-81.542203,41.070943,41.072943,570 VERNON ODOM BLVD,,Akron,,,44307,,,20120,10017611,570 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2132,27967,USA.PointAddress,00:00:00,100.0,00:00:00,"826 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,826,,,L,,,Ruth,Ave,,826 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546718,41.071951,-81.546921,41.07196,-81.547718,-81.545718,41.070951,41.072951,826 RUTH AV,,Akron,,,44307,,,27967,15003057,826 RUTH AV,Akron,44307,,,0,0,2640.0
2133,20021,USA.PointAddress,00:00:00,100.0,00:00:00,"567 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,567,,,L,,,Vernon Odom,Blvd,,567 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.543349,41.071958,-81.543351,41.07224,-81.544349,-81.542349,41.070958,41.072958,567 VERNON ODOM BLVD,,Akron,,,44307,,,20021,12003143,567 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2134,25982,USA.PointAddress,00:00:00,100.0,00:00:00,"759 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,759,,,R,,,Fern,St,,759 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.54539,41.071974,-81.545101,41.07205,-81.54639,-81.54439,41.070974,41.072974,759 FERN ST,,Akron,,,44307,,,25982,11005126,759 FERN ST,Akron,44307,,,0,0,2640.0
2135,19852,USA.StreetAddress,00:00:00,100.0,00:00:00,"560 Vernon Odom Blvd, Akron, Ohio, 44307",StreetAddress,,,,,,,,560,598,558,R,,,Vernon Odom,Blvd,,560 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.54296,41.072006,-81.54296,41.072006,-81.54396,-81.54196,41.071006,41.073006,560 VERNON ODOM BLVD,,Akron,,,44307,,,19852,8014787,560 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2136,19856,USA.StreetAddress,00:00:00,100.0,00:00:00,"560 Wooster Ave, Akron, Ohio, 44307",StreetAddress,,,,,,,,560,598,558,R,,,Wooster,Ave,,560 Wooster Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.54296,41.072006,-81.54296,41.072006,-81.54396,-81.54196,41.071006,41.073006,560 WOOSTER AV,,,,,44307,,,19856,97-028775,560 WOOSTER AV,,44307,,,0,0,2640.0
2137,27800,USA.StreetAddress,00:00:00,100.0,00:00:00,"820 Ruth Ave, Akron, Ohio, 44307",StreetAddress,,,,,,,,820,898,700,L,,,Ruth,Ave,,820 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546715,41.07201,-81.546715,41.07201,-81.547715,-81.545715,41.07101,41.07301,820 RUTH AV,,Akron,,,44307,,,27800,13004113,820 RUTH AV,Akron,44307,,,0,0,2640.0
2138,27414,USA.PointAddress,00:00:00,100.0,00:00:00,"807 Raymond St, Akron, Ohio, 44307",PointAddress,,,,,,,,807,,,R,,,Raymond,St,,807 Raymond St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.541421,41.072015,-81.541281,41.07207,-81.542421,-81.540421,41.071015,41.073015,807 RAYMOND ST,,,,,44307,,,27414,98-014069,807 RAYMOND ST,,44307,,,0,0,2640.0
2139,25963,USA.PointAddress,00:00:00,100.0,00:00:00,"758 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,758,,,L,,,Fern,St,,758 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545483,41.072027,-81.545721,41.07195,-81.546483,-81.544483,41.071027,41.073027,758 FERN ST,,Akron,,,44307,,,25963,12031348,758 FERN ST,Akron,44307,,,0,0,2640.0
2140,31905,USA.PointAddress,00:00:00,100.0,00:00:00,"970 East Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,970,,,L,East,,Ave,,,970 East Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.547678,41.072036,-81.547981,41.07202,-81.548678,-81.546678,41.071036,41.073036,970 EAST AV,,Akron,,,44307,,,31905,13001537,970 EAST AV,Akron,44307,,,0,0,2640.0
2141,37458,USA.StreetAddress,00:00:00,100.0,00:00:00,"Mallison Ave & Wooster Ave, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54281,41.072073,-81.54281,41.072073,-81.54281,-81.54281,41.072073,41.072073,MALLISON AVE & WOOSTER AVE,,,,,44307,,,37458,00-023141,MALLISON AVE & WOOSTER AVE,,44307,,,0,0,2640.0
2142,37473,USA.StreetAddress,00:00:00,99.29,00:00:00,"Mallison Ave & Wooster Ave, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54281,41.072073,-81.54281,41.072073,-81.54281,-81.54281,41.072073,41.072073,MALLSON AVE & WOOSTER AVE,,,,,44307,,,37473,00-010073,MALLSON AVE & WOOSTER AVE,,44307,,,0,0,2640.0
2143,42242,USA.StreetAddress,00:00:00,100.0,00:00:00,"Wooster Ave & Mallison Ave, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.54281,41.072073,-81.54281,41.072073,-81.54281,-81.54281,41.072073,41.072073,WOOSTER AVE @ MALLISON AVE,,,,,44307,,,42242,01-021157,WOOSTER AVE @ MALLISON AVE,,44307,,,0,0,2640.0
2144,31869,USA.PointAddress,00:00:00,100.0,00:00:00,"969 East Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,969,,,R,East,,Ave,,,969 East Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.547605,41.072075,-81.547331,41.07206,-81.548605,-81.546605,41.071075,41.073075,969 EAST AV,,Akron,,,44307,,,31869,7021442,969 EAST AV,Akron,44307,,,0,0,2640.0
2145,19450,USA.PointAddress,00:00:00,100.0,00:00:00,"548 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,548,,,R,,,Vernon Odom,Blvd,,548 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.542604,41.072094,-81.542531,41.07193,-81.543604,-81.541604,41.071094,41.073094,548 VERNON ODOM BLVD,,Akron,,,44307,,,19450,13013393,548 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2146,27583,USA.PointAddress,00:00:00,100.0,00:00:00,"813 Martin Pl, Akron, Ohio, 44307",PointAddress,,,,,,,,813,,,R,,,Martin,Pl,,813 Martin Pl,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.54057,41.072095,-81.540501,41.07209,-81.54157,-81.53957,41.071095,41.073095,813 MARTIN PL,,Akron,,,44307,,,27583,7003514,813 MARTIN PL,Akron,44307,,,0,0,2640.0
2147,25866,USA.PointAddress,00:00:00,100.0,00:00:00,"754 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,754,,,L,,,Fern,St,,754 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545513,41.072097,-81.545771,41.07208,-81.546513,-81.544513,41.071097,41.073097,754 FERN ST,,Akron,,,44307,,,25866,12030257,754 FERN ST,Akron,44307,,,0,0,2640.0
2148,27827,USA.PointAddress,00:00:00,100.0,00:00:00,"821 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,821,,,R,,,Ruth,Ave,,821 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546645,41.07211,-81.546481,41.07212,-81.547645,-81.545645,41.07111,41.07311,821 RUTH AV,,Akron,,,44307,,,27827,13002880,821 RUTH AV,Akron,44307,,,0,0,2640.0
2149,27828,USA.PointAddress,00:00:00,100.0,00:00:00,"821 Ruth Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,821,,,R,,,Ruth,Ave,,821 Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546645,41.07211,-81.546481,41.07212,-81.547645,-81.545645,41.07111,41.07311,821 RUTH AVE,,,,,44307,,,27828,98-041318,821 RUTH AVE,,44307,,,0,0,2640.0
2150,27553,USA.PointAddress,00:00:00,100.0,00:00:00,"812 Martin Pl, Akron, Ohio, 44307",PointAddress,,,,,,,,812,,,L,,,Martin,Pl,,812 Martin Pl,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.540652,41.072126,-81.540691,41.07211,-81.541652,-81.539652,41.071126,41.073126,812 MARTIN PL,,Akron,,,44307,,,27553,8028038,812 MARTIN PL,Akron,44307,,,0,0,2640.0
2151,31804,USA.PointAddress,00:00:00,100.0,00:00:00,"966 East Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,966,,,L,East,,Ave,,,966 East Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.547687,41.072146,-81.548001,41.07215,-81.548687,-81.546687,41.071146,41.073146,966 EAST AV,,Akron,,,44307,,,31804,12027455,966 EAST AV,Akron,44307,,,0,0,2640.0
2152,19477,USA.PointAddress,00:00:00,90.92,00:00:00,"549 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,549,,,L,,,Vernon Odom,Blvd,,549 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.542639,41.072148,-81.542761,41.07239,-81.543639,-81.541639,41.071148,41.073148,549 VERNON ODOM,,,,,44307,,,19477,05-010579,549 VERNON ODOM,,44307,,,0,0,2640.0
2153,19286,USA.PointAddress,00:00:00,100.0,00:00:00,"542 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,542,,,R,,,Vernon Odom,Blvd,,542 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.542404,41.072154,-81.542341,41.07199,-81.543404,-81.541404,41.071154,41.073154,542 VERNON ODOM BLVD,,Akron,,,44307,,,19286,8024055,542 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2154,26231,USA.StreetAddress,00:00:00,100.0,00:00:00,"766 Fern St, Akron, Ohio, 44307",StreetAddress,,,,,,,,766,798,712,L,,,Fern,St,,766 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545518,41.072169,-81.545518,41.072169,-81.546518,-81.544518,41.071169,41.073169,766 FERN ST,,Akron,,,44307,,,26231,11024921,766 FERN ST,Akron,44307,,,0,0,2640.0
2155,25839,USA.PointAddress,00:00:00,100.0,00:00:00,"753 Fern St, Akron, Ohio, 44307",PointAddress,,,,,,,,753,,,R,,,Fern,St,,753 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545446,41.072193,-81.545161,41.07224,-81.546446,-81.544446,41.071193,41.073193,753 FERN ST,,Akron,,,44307,,,25839,7025534,753 FERN ST,Akron,44307,,,0,0,2640.0
2156,19141,USA.PointAddress,00:00:00,100.0,00:00:00,"536 Vernon Odom Blvd, Akron, Ohio, 44307",PointAddress,,,,,,,,536,,,R,,,Vernon Odom,Blvd,,536 Vernon Odom Blvd,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.542234,41.072194,-81.542091,41.07187,-81.543234,-81.541234,41.071194,41.073194,536 VERNON ODOM BLVD,,Akron,,,44307,,,19141,8037444,536 VERNON ODOM BLVD,Akron,44307,,,0,0,2640.0
2157,26139,USA.StreetAddress,00:00:00,100.0,00:00:00,"763 Fern St, Akron, Ohio, 44307",StreetAddress,,,,,,,,763,799,707,R,,,Fern,St,,763 Fern St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.545448,41.072206,-81.545448,41.072206,-81.546448,-81.544448,41.071206,41.073206,763 FERN ST,,Akron,,,44307,,,26139,12009846,763 FERN ST,Akron,44307,,,0,0,2640.0
2158,39396,USA.StreetName,00:00:00,100.0,00:00:00,"Ruth Ave, Akron, Ohio, 44307",StreetName,,,,,,,,,,,,,,Ruth,Ave,,Ruth Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.546677,41.072236,-81.546677,41.072236,-81.548677,-81.544677,41.070236,41.074236,RUTH AV,,Akron,,,44307,,,39396,8016950,RUTH AV,Akron,44307,,,0,0,2640.0
2159,26462,USA.PointAddress,00:00:00,100.0,00:00:00,"772 Moon St, Akron, Ohio, 44307",PointAddress,,,,,,,,772,,,L,,,Moon,St,,772 Moon St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.544274,41.072239,-81.544491,41.07223,-81.545274,-81.543274,41.071239,41.073239,772 MOON ST,,Akron,,,44307,,,26462,8018863,772 MOON ST,Akron,44307,,,0,0,2640.0
2160,25052,USA.PointAddress,00:00:00,100.0,00:00:00,"730 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,730,,,L,,,Bisson,Ave,,730 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.549051,41.072263,-81.549051,41.07202,-81.550051,-81.548051,41.071263,41.073263,730 BISSON AV,,Akron,,,44307,,,25052,8005805,730 BISSON AV,Akron,44307,,,0,0,2640.0
2161,24534,USA.PointAddress,00:00:00,100.0,00:00:00,"714 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,714,,,L,,,Bisson,Ave,,714 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.548542,41.072263,-81.548541,41.07202,-81.549542,-81.547542,41.071263,41.073263,714 BISSON AV,,Akron,,,44307,,,24534,7017139,714 BISSON AV,Akron,44307,,,0,0,2640.0
2162,24474,USA.PointAddress,00:00:00,100.0,00:00:00,"712 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,712,,,L,,,Bisson,Ave,,712 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.548382,41.072263,-81.548351,41.07201,-81.549382,-81.547382,41.071263,41.073263,712 BISSON AV,,Akron,,,44307,,,24474,12010139,712 BISSON AV,Akron,44307,,,0,0,2640.0
2163,21362,USA.StreetAddress,00:00:00,90.92,00:00:00,"618 Bisson Ave, Akron, Ohio, 44307",StreetAddress,,,,,,,,618,600,848,L,,,Bisson,Ave,,618 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.548194,41.072269,-81.548194,41.072269,-81.551194,-81.545194,41.069269,41.075269,618 BISSON ST,,,,,44307,,,21362,03-033631,618 BISSON ST,,44307,,,0,0,2640.0
2164,27485,USA.PointAddress,00:00:00,100.0,00:00:00,"810 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,810,,,L,,,Bisson,Ave,,810 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.551932,41.072274,-81.551931,41.07203,-81.552932,-81.550932,41.071274,41.073274,810 BISSON AV,,Akron,,,44307,,,27485,8007672,810 BISSON AV,Akron,44307,,,0,0,2640.0
2165,27334,USA.PointAddress,00:00:00,100.0,00:00:00,"804 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,804,,,L,,,Bisson,Ave,,804 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.551752,41.072274,-81.551751,41.07203,-81.552752,-81.550752,41.071274,41.073274,804 BISSON AV,,,,,44307,,,27334,98-011745,804 BISSON AV,,44307,,,0,0,2640.0
2166,27224,USA.PointAddress,00:00:00,100.0,00:00:00,"800 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,800,,,L,,,Bisson,Ave,,800 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.551582,41.072274,-81.551471,41.07203,-81.552582,-81.550582,41.071274,41.073274,800 BISSON AV,,,,,44307,,,27224,99-016268,800 BISSON AV,,44307,,,0,0,2640.0
2167,26447,USA.PointAddress,00:00:00,100.0,00:00:00,"772 Bisson Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,772,,,L,,,Bisson,Ave,,772 Bisson Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.550671,41.072274,-81.550671,41.07202,-81.551671,-81.549671,41.071274,41.073274,772 BISSON AV,,Akron,,,44307,,,26447,12006992,772 BISSON AV,Akron,44307,,,0,0,2640.0
