objectid,fid_geocod,loc_name,status,score,match_type,match_addr,addr_type,type,placename,place_addr,phone,url,rank,addbldg,addnum,addnumfrom,addnumto,side,stpredir,stpretype,stname,sttype,stdir,staddr,nbrhd,city,subregion,region,postal,postalext,country,langcode,distance,x,y,displayx,displayy,xmin,xmax,ymin,ymax,arc_addres,arc_neighb,arc_city,arc_subreg,arc_region,arc_postal,arc_post_1,arc_countr,field1,report_num,address,city_1,zip,lat,long,fid_cv_buf,id,buff_dist
1334,11773,USA.PointAddress,00:00:00,100.0,00:00:00,"266 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,266,,,R,E,,Glenwood,Ave,,266 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.506326,41.096414,-81.506311,41.09621,-81.507326,-81.505326,41.095414,41.097414,266 E GLENWOOD AV,,Akron,,,44310,,,11773,11002213,266 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1335,27921,USA.PointAddress,00:00:00,100.0,00:00:00,"825 Dan St, Akron, Ohio, 44310",PointAddress,,,,,,,,825,,,R,,,Dan,St,,825 Dan St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.498099,41.096432,-81.497851,41.09649,-81.499099,-81.497099,41.095432,41.097432,825 DAN ST,,,,,44310,,,27921,96-038524,825 DAN ST,,44310,,,0,0,2640.0
1336,35966,USA.StreetAddress,00:00:00,87.82,00:00:00,"E Glenwood Ave & Julien Ave, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.506377,41.096434,-81.506377,41.096434,-81.506377,-81.506377,41.096434,41.096434,GLENWOOD @ JULIEN,,,,,44310,,,35966,04-024009,GLENWOOD @ JULIEN,,44310,,,0,0,2640.0
1337,11747,USA.PointAddress,00:00:00,100.0,00:00:00,"265 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,265,,,L,E,,Glenwood,Ave,,265 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.506468,41.096438,-81.506471,41.09661,-81.507468,-81.505468,41.095438,41.097438,265 E GLENWOOD AV,,,,,44310,,,11747,97-014672,265 E GLENWOOD AV,,44310,,,0,0,2640.0
1338,4293,USA.PointAddress,00:00:00,100.0,00:00:00,"120 W Glenwood Ave, Akron, Ohio, 44304",PointAddress,,,,,,,,120,,,L,W,,Glenwood,Ave,,120 W Glenwood Ave,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.519196,41.096445,-81.519321,41.09654,-81.520196,-81.518196,41.095445,41.097445,120 W GLENWOOD AV,,Akron,,,44304,,,4293,13004950,120 W GLENWOOD AV,Akron,44304,,,0,0,2640.0
1339,15078,USA.PointAddress,00:00:00,100.0,00:00:00,"399 Montrose Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,399,,,R,,,Montrose,Ave,,399 Montrose Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504915,41.096451,-81.504731,41.09646,-81.505915,-81.503915,41.095451,41.097451,399 MONTROSE AV,,Akron,,,44310,,,15078,8010585,399 MONTROSE AV,Akron,44310,,,0,0,2640.0
1340,11992,USA.PointAddress,00:00:00,100.0,00:00:00,"276 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,276,,,R,E,,Glenwood,Ave,,276 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505996,41.096474,-81.505981,41.09628,-81.506996,-81.504996,41.095474,41.097474,276 E GLENWOOD AV,,Akron,,,44310,,,11992,11003358,276 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1341,12040,USA.PointAddress,00:00:00,100.0,00:00:00,"278 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,278,,,R,E,,Glenwood,Ave,,278 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505887,41.096493,-81.505871,41.09629,-81.506887,-81.504887,41.095493,41.097493,278 E GLENWOOD AV,,,,,44310,,,12040,98-014215,278 E GLENWOOD AV,,44310,,,0,0,2640.0
1342,15703,USA.PointAddress,00:00:00,100.0,00:00:00,"420 Butler Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,420,,,L,,,Butler,Ave,,420 Butler Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509107,41.0965,-81.509481,41.0965,-81.510107,-81.508107,41.0955,41.0975,420 BUTLER AV,,Akron,,,44310,,,15703,10031345,420 BUTLER AV,Akron,44310,,,0,0,2640.0
1343,12218,USA.PointAddress,00:00:00,100.0,00:00:00,"286 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,286,,,R,E,,Glenwood,Ave,,286 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505776,41.096513,-81.505761,41.09625,-81.506776,-81.504776,41.095513,41.097513,286 E GLENWOOD AV,,Akron,,,44310,,,12218,11009574,286 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1344,11962,USA.PointAddress,00:00:00,100.0,00:00:00,"275 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,275,,,L,E,,Glenwood,Ave,,275 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.506077,41.096518,-81.506091,41.0967,-81.507077,-81.505077,41.095518,41.097518,275 E GLENWOOD AV,,Akron,,,44310,,,11962,8004977,275 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1345,21651,USA.PointAddress,00:00:00,100.0,00:00:00,"63 Rosalind Ct, Akron, Ohio, 44304",PointAddress,,,,,,,,63,,,R,,,Rosalind,Ct,,63 Rosalind Ct,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.517813,41.096524,-81.517671,41.09665,-81.518813,-81.516813,41.095524,41.097524,63 ROSALIND CT,,Akron,,,44304,,,21651,10019568,63 ROSALIND CT,Akron,44304,,,0,0,2640.0
1346,15229,USA.PointAddress,00:00:00,100.0,00:00:00,"401 Patterson Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,401,,,R,,,Patterson,Ave,,401 Patterson Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.502586,41.096531,-81.502241,41.09653,-81.503586,-81.501586,41.095531,41.097531,401 PATTERSON AV,,Akron,,,44310,,,15229,9010723,401 PATTERSON AV,Akron,44310,,,0,0,2640.0
1347,12322,USA.PointAddress,00:00:00,100.0,00:00:00,"290 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,290,,,R,E,,Glenwood,Ave,,290 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505626,41.096543,-81.505641,41.09625,-81.506626,-81.504626,41.095543,41.097543,290 E GLENWOOD AV,,Akron,,,44310,,,12322,10027841,290 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1348,15569,USA.StreetAddress,00:00:00,90.92,00:00:00,"415 N Main St, Akron, Ohio, 44310",StreetAddress,,,,,,,,415,401,441,R,N,,Main,St,,415 N Main St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.512194,41.096552,-81.512194,41.096552,-81.513194,-81.511194,41.095552,41.097552,415 N MAIN,,,,,44310,,,15569,01-027661,415 N MAIN,,44310,,,0,0,2640.0
1349,15570,USA.StreetAddress,00:00:00,100.0,00:00:00,"415 N Main St, Akron, Ohio, 44310",StreetAddress,,,,,,,,415,401,441,R,N,,Main,St,,415 N Main St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.512194,41.096552,-81.512194,41.096552,-81.513194,-81.511194,41.095552,41.097552,415 N MAIN ST,,Akron,,,44310,,,15570,8024054,415 N MAIN ST,Akron,44310,,,0,0,2640.0
1350,22599,USA.PointAddress,00:00:00,100.0,00:00:00,"66 Rosalind Ct, Akron, Ohio, 44304",PointAddress,,,,,,,,66,,,L,,,Rosalind,Ct,,66 Rosalind Ct,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.51795,41.096557,-81.518111,41.09642,-81.51895,-81.51695,41.095557,41.097557,66 ROSALIND CT,,Akron,,,44304,,,22599,12008643,66 ROSALIND CT,Akron,44304,,,0,0,2640.0
1351,15858,USA.StreetAddress,00:00:00,100.0,00:00:00,"426 Butler Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,426,400,436,L,,,Butler,Ave,,426 Butler Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509105,41.096559,-81.509105,41.096559,-81.510105,-81.508105,41.095559,41.097559,426 BUTLER AV,,Akron,,,44310,,,15858,8013742,426 BUTLER AV,Akron,44310,,,0,0,2640.0
1352,12390,USA.PointAddress,00:00:00,100.0,00:00:00,"294 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,294,,,R,E,,Glenwood,Ave,,294 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505537,41.096564,-81.505521,41.09628,-81.506537,-81.504537,41.095564,41.097564,294 E GLENWOOD AV,,Akron,,,44310,,,12390,13028154,294 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1353,28098,USA.PointAddress,00:00:00,100.0,00:00:00,"831 Dan St, Akron, Ohio, 44310",PointAddress,,,,,,,,831,,,R,,,Dan,St,,831 Dan St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.498148,41.096572,-81.497881,41.09664,-81.499148,-81.497148,41.095572,41.097572,831 DAN ST,,Akron,,,44310,,,28098,8025123,831 DAN ST,Akron,44310,,,0,0,2640.0
1354,15501,USA.StreetAddress,00:00:00,90.1,00:00:00,"412 N Howard St, Akron, Ohio, 44304",StreetAddress,,,,,,,,412,392,448,L,N,,Howard,St,,412 N Howard St,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.51577,41.09658,-81.51577,41.09658,-81.51677,-81.51477,41.09558,41.09758,412 N HOWARD ST,,Akron,,,44310,,,15501,9034710,412 N HOWARD ST,Akron,44310,,,0,0,2640.0
1355,12421,USA.PointAddress,00:00:00,100.0,00:00:00,"296 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,296,,,R,E,,Glenwood,Ave,,296 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505417,41.096583,-81.505401,41.09637,-81.506417,-81.504417,41.095583,41.097583,296 E GLENWOOD AV,,Akron,,,44310,,,12421,12019036,296 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1356,12422,USA.PointAddress,00:00:00,100.0,00:00:00,"296 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,296,,,R,E,,Glenwood,Ave,,296 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505417,41.096583,-81.505401,41.09637,-81.506417,-81.504417,41.095583,41.097583,296 E GLENWOOD AVE,,,,,44310,,,12422,98-007618,296 E GLENWOOD AVE,,44310,,,0,0,2640.0
1357,22941,USA.PointAddress,00:00:00,100.0,00:00:00,"67 Rosalind Ct, Akron, Ohio, 44304",PointAddress,,,,,,,,67,,,R,,,Rosalind,Ct,,67 Rosalind Ct,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.517903,41.096595,-81.517761,41.09672,-81.518903,-81.516903,41.095595,41.097595,67 ROSALIND CT,,Akron,,,44304,,,22941,12022430,67 ROSALIND CT,Akron,44304,,,0,0,2640.0
1358,12293,USA.PointAddress,00:00:00,100.0,00:00:00,"289 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,289,,,L,E,,Glenwood,Ave,,289 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505647,41.096598,-81.505651,41.09685,-81.506647,-81.504647,41.095598,41.097598,289 E GLENWOOD AV,,Akron,,,44310,,,12293,9005782,289 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1359,15327,USA.PointAddress,00:00:00,100.0,00:00:00,"406 Patterson Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,406,,,L,,,Patterson,Ave,,406 Patterson Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.502658,41.096599,-81.502951,41.0966,-81.503658,-81.501658,41.095599,41.097599,406 PATTERSON AV,,Akron,,,44310,,,15327,11002239,406 PATTERSON AV,Akron,44310,,,0,0,2640.0
1360,15493,USA.PointAddress,00:00:00,100.0,00:00:00,"412 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,412,,,L,,,Dayton,St,,412 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507737,41.096605,-81.508081,41.0966,-81.508737,-81.506737,41.095605,41.097605,412 DAYTON ST,,Akron,,,44310,,,15493,9026973,412 DAYTON ST,Akron,44310,,,0,0,2640.0
1361,12522,USA.PointAddress,00:00:00,100.0,00:00:00,"300 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,300,,,R,E,,Glenwood,Ave,,300 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505267,41.096613,-81.505271,41.09639,-81.506267,-81.504267,41.095613,41.097613,300 E GLENWOOD AV,,,,,44310,,,12522,97-030156,300 E GLENWOOD AV,,44310,,,0,0,2640.0
1362,12622,USA.PointAddress,00:00:00,100.0,00:00:00,"304 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,304,,,R,E,,Glenwood,Ave,,304 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505156,41.096633,-81.505151,41.0964,-81.506156,-81.504156,41.095633,41.097633,304 E GLENWOOD AV,,Akron,,,44310,,,12622,10020695,304 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1363,15604,USA.PointAddress,00:00:00,100.0,00:00:00,"417 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,417,,,R,,,Dayton,St,,417 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507665,41.09665,-81.507311,41.09671,-81.508665,-81.506665,41.09565,41.09765,417 DAYTON ST,,Akron,,,44310,,,15604,8031417,417 DAYTON ST,Akron,44310,,,0,0,2640.0
1364,15806,USA.PointAddress,00:00:00,100.0,00:00:00,"424 Butler Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,424,,,L,,,Butler,Ave,,424 Butler Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509107,41.096701,-81.509481,41.09664,-81.510107,-81.508107,41.095701,41.097701,424 BUTLER AV,,Akron,,,44310,,,15806,8026917,424 BUTLER AV,Akron,44310,,,0,0,2640.0
1365,37829,USA.StreetAddress,00:00:00,100.0,00:00:00,"Montrose Ave & E Glenwood Ave, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.504947,41.096704,-81.504947,41.096704,-81.504947,-81.504947,41.096704,41.096704,MONTROSE AVE AT E GLENWOOD AVE,,,,,44310,,,37829,96-016203,MONTROSE AVE AT E GLENWOOD AVE,,44310,,,0,0,2640.0
1366,26684,USA.PointAddress,00:00:00,100.0,00:00:00,"78 Rosalind Ct, Akron, Ohio, 44304",PointAddress,,,,,,,,78,,,L,,,Rosalind,Ct,,78 Rosalind Ct,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.51814,41.096707,-81.518351,41.0967,-81.51914,-81.51714,41.095707,41.097707,78 ROSALIND CT,,Akron,,,44304,,,26684,10017105,78 ROSALIND CT,Akron,44304,,,0,0,2640.0
1367,10477,USA.StreetAddress,00:00:00,90.1,00:00:00,"215 Cuyahoga St, Akron, Ohio, 44304",StreetAddress,,,,,,,,215,201,299,R,,,Cuyahoga,St,,215 Cuyahoga St,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.520118,41.096708,-81.520118,41.096708,-81.521118,-81.519118,41.095708,41.097708,215 CUYAHOGA ST,,Akron,,,44310,,,10477,11019018,215 CUYAHOGA ST,Akron,44310,,,0,0,2640.0
1368,12555,USA.StreetAddress,00:00:00,90.92,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD,,,,,44310,,,12555,02-007427,301 E GLENWOOD,,44310,,,0,0,2640.0
1369,12556,USA.StreetAddress,00:00:00,90.92,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD APT #15,,,,,44310,,,12556,03-002613,301 E GLENWOOD APT #15,,44310,,,0,0,2640.0
1370,12557,USA.StreetAddress,00:00:00,100.0,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD AV,,Akron,,,44310,,,12557,8022863,301 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1371,12558,USA.StreetAddress,00:00:00,100.0,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD AVE APT 13,,,,,44310,,,12558,00-033099,301 E GLENWOOD AVE APT 13,,44310,,,0,0,2640.0
1372,12559,USA.StreetAddress,00:00:00,100.0,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD AVE APT 14,,,,,44310,,,12559,05-035485,301 E GLENWOOD AVE APT 14,,44310,,,0,0,2640.0
1373,12560,USA.StreetAddress,00:00:00,100.0,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD AVE APT 16,,,,,44310,,,12560,99-023484,301 E GLENWOOD AVE APT 16,,44310,,,0,0,2640.0
1374,12561,USA.StreetAddress,00:00:00,100.0,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD AVE APT 17,,,,,44310,,,12561,00-011028,301 E GLENWOOD AVE APT 17,,44310,,,0,0,2640.0
1375,12562,USA.StreetAddress,00:00:00,100.0,00:00:00,"301 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,301,301,309,L,E,,Glenwood,Ave,,301 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.505066,41.09671,-81.505066,41.09671,-81.506066,-81.504066,41.09571,41.09771,301 E GLENWOOD AVE APT 5,,,,,44310,,,12562,04-008596,301 E GLENWOOD AVE APT 5,,44310,,,0,0,2640.0
1376,15326,USA.PointAddress,00:00:00,100.0,00:00:00,"406 Oxford Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,406,,,L,,,Oxford,Ave,,406 Oxford Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.501368,41.096712,-81.501741,41.09679,-81.502368,-81.500368,41.095712,41.097712,406 OXFORD AV,,Akron,,,44310,,,15326,10001322,406 OXFORD AV,Akron,44310,,,0,0,2640.0
1377,15270,USA.PointAddress,00:00:00,100.0,00:00:00,"403 Oxford Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,403,,,R,,,Oxford,Ave,,403 Oxford Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.501295,41.096719,-81.501021,41.09672,-81.502295,-81.500295,41.095719,41.097719,403 OXFORD AV,,Akron,,,44310,,,15270,14011366,403 OXFORD AV,Akron,44310,,,0,0,2640.0
1378,28260,USA.PointAddress,00:00:00,100.0,00:00:00,"837 Dan St, Akron, Ohio, 44310",PointAddress,,,,,,,,837,,,R,,,Dan,St,,837 Dan St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.498199,41.096722,-81.497921,41.09679,-81.499199,-81.497199,41.095722,41.097722,837 DAN ST,,Akron,,,44310,,,28260,11012261,837 DAN ST,Akron,44310,,,0,0,2640.0
1379,12998,USA.StreetAddress,00:00:00,100.0,00:00:00,"322 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,322,310,322,R,E,,Glenwood,Ave,,322 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504507,41.096747,-81.504507,41.096747,-81.505507,-81.503507,41.095747,41.097747,322 E GLENWOOD AV,,Akron,,,44310,,,12998,14008363,322 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1380,12813,USA.PointAddress,00:00:00,100.0,00:00:00,"315 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,315,,,L,E,,Glenwood,Ave,,315 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504826,41.096748,-81.504831,41.09699,-81.505826,-81.503826,41.095748,41.097748,315 E GLENWOOD AV,,Akron,,,44310,,,12813,11005077,315 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1381,12814,USA.PointAddress,00:00:00,100.0,00:00:00,"315 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,315,,,L,E,,Glenwood,Ave,,315 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504826,41.096748,-81.504831,41.09699,-81.505826,-81.503826,41.095748,41.097748,315 E GLENWOOD AVE,,,,,44310,,,12814,96-022185,315 E GLENWOOD AVE,,44310,,,0,0,2640.0
1382,10661,USA.PointAddress,00:00:00,100.0,00:00:00,"221 Cuyahoga St, Akron, Ohio, 44304",PointAddress,,,,,,,,221,,,R,,,Cuyahoga,St,,221 Cuyahoga St,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.520158,41.096751,-81.519911,41.09688,-81.521158,-81.519158,41.095751,41.097751,221 CUYAHOGA ST,,Akron,,,44304,,,10661,14016804,221 CUYAHOGA ST,Akron,44304,,,0,0,2640.0
1383,25721,USA.PointAddress,00:00:00,100.0,00:00:00,"75 Rosalind Ct, Akron, Ohio, 44304",PointAddress,,,,,,,,75,,,R,,,Rosalind,Ct,,75 Rosalind Ct,,Akron,,Ohio,44304,,USA,ENG,0.0,-81.518103,41.096754,-81.517971,41.09686,-81.519103,-81.517103,41.095754,41.097754,75 ROSALIND CT,,Akron,,,44304,,,25721,9023823,75 ROSALIND CT,Akron,44304,,,0,0,2640.0
1384,15737,USA.PointAddress,00:00:00,100.0,00:00:00,"421 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,421,,,R,,,Dayton,St,,421 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507665,41.09676,-81.507311,41.09682,-81.508665,-81.506665,41.09576,41.09776,421 DAYTON ST,,Akron,,,44310,,,15737,14007234,421 DAYTON ST,Akron,44310,,,0,0,2640.0
1385,15946,USA.PointAddress,00:00:00,100.0,00:00:00,"429 Butler Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,429,,,R,,,Butler,Ave,,429 Butler Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509035,41.096771,-81.508671,41.09677,-81.510035,-81.508035,41.095771,41.097771,429 BUTLER AV,,Akron,,,44310,,,15946,12009277,429 BUTLER AV,Akron,44310,,,0,0,2640.0
1386,12871,USA.StreetAddress,00:00:00,100.0,00:00:00,"317 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,317,311,321,L,E,,Glenwood,Ave,,317 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504648,41.09678,-81.504648,41.09678,-81.505648,-81.503648,41.09578,41.09778,317 E GLENWOOD AV,,Akron,,,44310,,,12871,8004960,317 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1387,15810,USA.PointAddress,00:00:00,100.0,00:00:00,"424 Julien Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,424,,,L,,,Julien,Ave,,424 Julien Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.506398,41.096792,-81.506541,41.09679,-81.507398,-81.505398,41.095792,41.097792,424 JULIEN AV,,Akron,,,44310,,,15810,9027222,424 JULIEN AV,Akron,44310,,,0,0,2640.0
1388,34412,USA.StreetAddress,00:00:00,96.42,00:00:00,"Delmar Ave & E Glenwood Ave, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.504398,41.096792,-81.504398,41.096792,-81.504398,-81.504398,41.096792,41.096792,DELMAR AVE @ GLENWOOD AVE,,,,,44310,,,34412,03-038146,DELMAR AVE @ GLENWOOD AVE,,44310,,,0,0,2640.0
1389,12977,USA.StreetAddress,00:00:00,100.0,00:00:00,"321 E Glenwood Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,321,311,321,L,E,,Glenwood,Ave,,321 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504522,41.0968,-81.504522,41.0968,-81.505522,-81.503522,41.0958,41.0978,321 E GLENWOOD AV,,Akron,,,44310,,,12977,8005176,321 E GLENWOOD AV,Akron,44310,,,0,0,2640.0
1390,15584,USA.PointAddress,00:00:00,100.0,00:00:00,"416 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,416,,,L,,,Dayton,St,,416 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507739,41.096821,-81.508061,41.09682,-81.508739,-81.506739,41.095821,41.097821,416 DAYTON ST,,Akron,,,44310,,,15584,9002755,416 DAYTON ST,Akron,44310,,,0,0,2640.0
1391,16705,USA.StreetAddress,00:00:00,100.0,00:00:00,"450 N Main St, Akron, Ohio, 44310",StreetAddress,,,,,,,,450,400,460,L,N,,Main,St,,450 N Main St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.51215,41.09684,-81.51215,41.09684,-81.51315,-81.51115,41.09584,41.09784,450 N MAIN ST,,Akron,,,44310,,,16705,14008251,450 N MAIN ST,Akron,44310,,,0,0,2640.0
1392,13208,USA.PointAddress,00:00:00,100.0,00:00:00,"331 E Glenwood Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,331,,,L,E,,Glenwood,Ave,,331 E Glenwood Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504196,41.096858,-81.504211,41.0971,-81.505196,-81.503196,41.095858,41.097858,331 E GLENWOOD AV,,,,,44310,,,13208,97-010386,331 E GLENWOOD AV,,44310,,,0,0,2640.0
1393,15837,USA.PointAddress,00:00:00,100.0,00:00:00,"425 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,425,,,R,,,Dayton,St,,425 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507665,41.09686,-81.507311,41.09692,-81.508665,-81.506665,41.09586,41.09786,425 DAYTON ST,,Akron,,,44310,,,15837,8027941,425 DAYTON ST,Akron,44310,,,0,0,2640.0
